timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-12T09:20:58,BERT_training,85f0041f-13e2-42e2-a136-eef254dc6cb8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2867.268336275,0.0126011516210506,4.394828158086313e-06,42.5,33.019508718577114,4.753036022186279,0.0338252244163125,0.053211987291778,0.003782014503582,0.0908192262116723,United States,USA,oregon,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.674762725830078,machine,N,1.0
2025-03-12T09:48:41,DistilBERT_training,d8ac472a-5861-4043-84be-fd3786e0d4a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1628.573526628,0.0070146052469547,4.307208199238403e-06,42.5,37.395753053806,4.753036022186279,0.0192100358602958,0.0291981008584619,0.0021476410281372,0.0505557777468951,United States,USA,oregon,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.674762725830078,machine,N,1.0
2025-03-12T09:56:31,TinyBERT_training,597e2ff8-b982-4836-9af4-e3b50924b28a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,449.65659215899996,0.0013928291282031013,3.097539661356933e-06,42.5,32.59667732483401,4.753036022186279,0.005303584527343063,0.004142065813650009,0.0005927705488221371,0.010038420889815214,United States,USA,oregon,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.674762725830078,machine,N,1.0
2025-03-12T17:35:42,BERT-Quantized_training,ce9497e9-cd72-4000-9ef3-8f148726b27d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,638.0131233720001,0.0094633023552895,1.4832457215416736e-05,42.5,62.10143843954375,4.7530388832092285,0.007526653219602,0.011732947441906,0.0008415974601097,0.0201011981216177,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.67477035522461,machine,N,1.0
2025-03-12T17:42:14,DistilBERT-Quantized_training,39995a8b-d92f-47bb-96ce-0e4e75850db2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,373.890601563,0.0054852735588145,1.4670798185041542e-05,42.5,62.69193426878335,4.7530388832092285,0.0044112602780652,0.0067468884530619,0.0004932353647609,0.0116513840958882,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.67477035522461,machine,N,1.0
2025-03-12T17:45:27,TinyBERT-Quantized_training,7f531769-383f-4585-ba9f-05925412b3c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,180.25551936400007,0.0019380017509237017,1.075141420224801e-05,42.5,46.04220605331487,4.7530388832092285,0.0021266089049687582,0.0017521686239559964,0.00023777245466365406,0.004116549983588408,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.67477035522461,machine,N,1.0
